field0,field1,field2
|file:///home/lina/data/deltas/org.apache.karaf.shell/org.apache.karaf.shell.console/2.2.5_to_2.2.6.delta|,7,176
|file:///home/lina/data/deltas/org.opencb.biodata/biodata-models/0.2.0_to_0.5.1.delta|,7,194
|file:///home/lina/data/deltas/org.apache.derby/derby/10.1.3.1_to_10.2.1.6.delta|,7,1630
|file:///home/lina/data/deltas/org.apache.kafka/kafka_2.12/0.10.2.1_to_0.11.0.0.delta|,7,1912
|file:///home/lina/data/deltas/org.apache.hadoop/hadoop-mapreduce-client-core/2.0.3-alpha_to_2.0.5-alpha.delta|,8,15
|file:///home/lina/data/deltas/org.activiti/activiti-engine/5.20.0_to_5.21.0.delta|,8,41
|file:///home/lina/data/deltas/org.drools/drools-compiler/6.2.0.Final_to_6.4.0.Final.delta|,8,448
|file:///home/lina/data/deltas/org.ehcache/ehcache/3.0.0.m5_to_3.0.0.rc1.delta|,8,1013
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.7.7_to_2.7.8.delta|,9,9
|file:///home/lina/data/deltas/org.apache.hadoop/hadoop-mapreduce-client-core/2.0.5-alpha_to_2.1.0-beta.delta|,9,231
|file:///home/lina/data/deltas/org.apache.sshd/sshd-core/0.9.0_to_0.10.0.delta|,9,480
|file:///home/lina/data/deltas/org.apache.hadoop/hadoop-mapreduce-client-core/2.0.0-alpha_to_2.0.3-alpha.delta|,10,151
|file:///home/lina/data/deltas/org.apache.derby/derby/10.10.2.0_to_10.11.1.1.delta|,11,4652
|file:///home/lina/data/deltas/org.apache.derby/derby/10.2.2.0_to_10.3.1.4.delta|,12,1241
|file:///home/lina/data/deltas/org.ehcache/ehcache/3.5.2_to_3.6.1.delta|,13,244
|file:///home/lina/data/deltas/org.drools/drools-compiler/6.2.0.Beta1_to_6.2.0.Final.delta|,13,936
|file:///home/lina/data/deltas/org.apache.sshd/sshd-core/0.14.0_to_1.0.0.delta|,14,2921
|file:///home/lina/data/deltas/org.drools/drools-compiler/5.3.3.Final_to_5.5.0.Beta1.delta|,15,1521
|file:///home/lina/data/deltas/org.pac4j/pac4j-oauth/1.8.9_to_1.9.2.delta|,16,773
|file:///home/lina/data/deltas/org.drools/drools-compiler/5.3.5.Final_to_6.0.0.Alpha6.delta|,16,2438
|file:///home/lina/data/deltas/org.apache.sshd/sshd-core/1.0.0_to_1.2.0.delta|,18,1868
|file:///home/lina/data/deltas/org.gebish/geb-core/0.9.0-RC-1_to_0.9.2.delta|,20,332
|file:///home/lina/data/deltas/org.ops4j.pax.web/pax-web-jetty-bundle/0.8.1_to_3.1.2.delta|,20,3519
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.3.9_to_2.4.6.delta|,21,300
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.3.10_to_2.4.7.delta|,21,320
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.3.8_to_2.5.1.delta|,21,483
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.4.3_to_2.5.0.delta|,22,130
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.3.11_to_2.4.8.delta|,23,375
|file:///home/lina/data/deltas/org.apache.hadoop/hadoop-mapreduce-client-core/0.23.11_to_2.4.1.delta|,23,527
|file:///home/lina/data/deltas/org.eclipse.persistence/eclipselink/2.4.2_to_2.5.1.delta|,23,7713
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/1.4.6_to_1.5.1.delta|,25,1161
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/1.4.8_to_1.5.6.delta|,25,1171
|file:///home/lina/data/deltas/org.drools/drools-compiler/5.4.0.Final_to_5.5.0.Beta1.delta|,26,1237
|file:///home/lina/data/deltas/org.activiti/activiti-engine/5.22.0_to_7-201711-EA.delta|,59,5824
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.7.1_to_2.7.3.delta|,76,2233
