field0,field1,field2
|file:///home/lina/data/deltas/com.google.guava/guava/21.0_to_22.0-rc1-android.delta|,4,1090
|file:///home/lina/data/deltas/org.apache.sshd/sshd-core/1.2.0_to_1.3.0.delta|,4,1494
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.8.6_to_2.9.3.delta|,4,1805
|file:///home/lina/data/deltas/org.apache.solr/solr-core/6.6.0_to_7.1.0.delta|,4,1881
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.8.5_to_2.10.0.delta|,4,1949
|file:///home/lina/data/deltas/org.apache.solr/solr-core/4.10.4_to_5.5.1.delta|,4,2177
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.10.0-M7_to_2.10.0-RC1.delta|,4,4204
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.10.4-RC1_to_2.11.0-M8.delta|,4,15771
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.10.4_to_2.11.0-RC3.delta|,4,16915
|file:///home/lina/data/deltas/org.glassfish.jersey.core/jersey-common/2.5.2_to_2.19.delta|,5,596
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.11.5_to_2.11.6.delta|,5,741
|file:///home/lina/data/deltas/com.google.guava/guava/13.0.1_to_14.0-rc1.delta|,5,992
|file:///home/lina/data/deltas/org.apache.sshd/sshd-core/1.0.0_to_1.2.0.delta|,5,1868
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.9.1_to_2.10.0-M1.delta|,5,11664
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.8.2_to_2.10.0-M1.delta|,5,17679
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.11.12_to_2.13.0-M3.delta|,5,65669
|file:///home/lina/data/deltas/org.springframework/spring-core/4.0.0.RELEASE_to_4.0.1.RELEASE.delta|,6,50
|file:///home/lina/data/deltas/com.google.guava/guava/16.0.1_to_17.0-rc2.delta|,6,95
|file:///home/lina/data/deltas/org.springframework/spring-core/3.2.6.RELEASE_to_4.0.1.RELEASE.delta|,6,842
|file:///home/lina/data/deltas/org.springframework/spring-core/3.2.7.RELEASE_to_4.0.2.RELEASE.delta|,6,851
|file:///home/lina/data/deltas/org.springframework/spring-core/3.2.8.RELEASE_to_4.0.3.RELEASE.delta|,6,908
|file:///home/lina/data/deltas/org.apache.hive/hive-exec/0.13.1_to_0.14.0.delta|,6,3900
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.10.6_to_2.12.0-M3.delta|,6,24397
|file:///home/lina/data/deltas/org.eclipse.persistence/eclipselink/2.7.1_to_2.7.3.delta|,7,396
|file:///home/lina/data/deltas/org.scala-js/scalajs-library_2.13.0-M1/0.6.18_to_1.0.0-M1.delta|,7,1073
|file:///home/lina/data/deltas/org.apache.derby/derby/10.2.2.0_to_10.3.1.4.delta|,7,1241
|file:///home/lina/data/deltas/com.google.guava/guava/14.0.1_to_15.0-rc1.delta|,7,1352
|file:///home/lina/data/deltas/org.apache.solr/solr-core/5.5.1_to_6.6.0.delta|,7,2618
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.13.0-M4_to_2.13.0-M5.delta|,7,3296
