field0,field1,field2
|file:///home/lina/data/deltas/org.activiti/activiti-engine/7-201711-EA_to_7-201801-EA.delta|,1,32
|file:///home/lina/data/deltas/org.eclipse.persistence/org.eclipse.persistence.core/2.5.1_to_2.5.2-RC1.delta|,1,32
|file:///home/lina/data/deltas/org.springframework/spring-context-support/3.2.9.RELEASE_to_4.0.5.RELEASE.delta|,1,33
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.12.5_to_2.13.3.delta|,1,34
|file:///home/lina/data/deltas/org.springframework/spring-core/1.2_to_1.2.6.delta|,1,34
|file:///home/lina/data/deltas/org.apache.camel/camel-core-osgi/2.7.2_to_2.9.0.delta|,1,34
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-frontend-jaxws/2.3.9_to_2.4.6.delta|,1,36
|file:///home/lina/data/deltas/net.automatalib/automata-core/0.3.1_to_0.4.1.delta|,1,36
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.6.6_to_2.7.3.delta|,1,37
|file:///home/lina/data/deltas/io.fabric8/openshift-client/2.2.14_to_2.3.1.delta|,1,37
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-addr/2.3.8_to_2.4.5.delta|,1,37
|file:///home/lina/data/deltas/net.anwiba.commons/anwiba-commons-logging/1.0.140_to_1.0.154.delta|,1,39
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/3.1.3.RELEASE_to_3.2.0.RELEASE.delta|,1,39
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/3.1.4.RELEASE_to_3.2.1.RELEASE.delta|,1,39
|file:///home/lina/data/deltas/co.fs2/fs2-core_2.12/0.10.0-M5_to_0.10.0-M6.delta|,1,41
|file:///home/lina/data/deltas/org.drools/drools-compiler/7.0.0.Final_to_7.1.0.Beta2.delta|,1,43
|file:///home/lina/data/deltas/org.drools/drools-compiler/5.4.0.CR1_to_5.4.0.Final.delta|,1,43
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.5.3_to_2.5.4.delta|,1,46
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.4.9_to_2.5.5.delta|,1,46
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.4.7_to_2.5.3.delta|,1,46
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/1.4.3_to_1.4.4.delta|,1,49
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.15.1_to_2.15.2.delta|,1,50
|file:///home/lina/data/deltas/org.commonjava.aprox/aprox-api/0.9.1_to_0.10.0.delta|,1,51
|file:///home/lina/data/deltas/com.vaadin/vaadin-compatibility-server/8.0.5_to_8.1.1.delta|,1,51
|file:///home/lina/data/deltas/net.sourceforge.htmlunit/htmlunit-core-js/2.6_to_2.8.delta|,1,54
|file:///home/lina/data/deltas/io.fabric8/openshift-client/1.4.33_to_1.4.34.delta|,1,58
|file:///home/lina/data/deltas/org.pac4j/pac4j-oauth/1.4.1_to_1.5.1.delta|,1,59
|file:///home/lina/data/deltas/org.hibernate/hibernate-search-orm/5.6.0.Beta2_to_5.7.0.Alpha1.delta|,1,62
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.12.2_to_2.13.0-M1.delta|,1,63
|file:///home/lina/data/deltas/org.hibernate/hibernate-search-orm/5.5.2.Final_to_5.6.0.Alpha3.delta|,1,63
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-policy/2.6.2_to_2.6.3.delta|,1,65
|file:///home/lina/data/deltas/org.activiti/activiti-engine/5.19.0.2_to_5.20.0.delta|,1,69
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.4.6_to_2.5.2.delta|,1,69
|file:///home/lina/data/deltas/org.guvnor/guvnor-services-backend/7.0.0.Beta3_to_7.0.0.Beta4.delta|,1,80
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.4.10_to_2.5.6.delta|,1,82
|file:///home/lina/data/deltas/org.guvnor/guvnor-services-backend/7.0.0.Beta7_to_7.0.0.Beta8.delta|,1,82
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.4.8_to_2.5.4.delta|,1,83
|file:///home/lina/data/deltas/io.fabric8/openshift-client/1.3.95_to_1.3.96.delta|,1,97
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.7.0_to_2.7.1.delta|,1,103
|file:///home/lina/data/deltas/org.scalaz/scalaz-ioeffect_2.12/2.3.0_to_2.5.0.delta|,1,152
|file:///home/lina/data/deltas/net.serenity-bdd/serenity-core/1.5.9_to_1.6.0.delta|,1,155
|file:///home/lina/data/deltas/org.apache.hadoop/hadoop-mapreduce-client-core/2.1.0-beta_to_2.2.0.delta|,1,166
|file:///home/lina/data/deltas/org.apache.hadoop/hadoop-mapreduce-client-core/2.2.0_to_2.3.0.delta|,1,169
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.11.9_to_2.11.10.delta|,1,186
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.8.0.RC3_to_2.8.0.RC6.delta|,1,505
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.4.8_to_2.4.9-RC1.delta|,1,896
|file:///home/lina/data/deltas/com.twitter/algebird-core_2.12/0.13.2_to_0.13.3.delta|,1,1437
|file:///home/lina/data/deltas/org.apache.kafka/kafka_2.12/0.11.0.0_to_0.11.0.1.delta|,1,2000
|file:///home/lina/data/deltas/com.typesafe.akka/akka-cluster_2.11/2.4.16_to_2.4.17.delta|,1,2011
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.4.2-RC1_to_2.4.2.delta|,1,5397
|file:///home/lina/data/deltas/org.neo4j/neo4j-udc/2.0.0-RC1_to_2.0.0.delta|,2,2
|file:///home/lina/data/deltas/org.springframework/spring-core/2.5.3_to_2.5.4.delta|,2,2
|file:///home/lina/data/deltas/io.fabric8/openshift-client/1.3.93_to_1.3.94.delta|,2,2
|file:///home/lina/data/deltas/io.fabric8/openshift-client/1.3.76_to_1.3.77.delta|,2,2
|file:///home/lina/data/deltas/org.neo4j/neo4j-udc/2.1.3_to_2.1.4.delta|,2,2
|file:///home/lina/data/deltas/org.apache.hadoop/hadoop-mapreduce-client-core/2.7.0_to_2.7.1.delta|,2,3
|file:///home/lina/data/deltas/org.apache.cxf/cxf-tools-wsdlto-databinding-jaxb/2.4.6_to_2.6.3.delta|,2,3
|file:///home/lina/data/deltas/org.uberfire/uberfire-widgets-core-client/0.1.2.Final_to_0.1.3.Final.delta|,2,3
|file:///home/lina/data/deltas/io.dropwizard/dropwizard-client/0.8.0_to_0.8.1.delta|,2,3
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-addr/3.1.14_to_3.2.1.delta|,2,4
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-http/9.3.0.v20150612_to_9.3.1.v20150714.delta|,2,4
|file:///home/lina/data/deltas/io.fabric8/openshift-client/1.3.69_to_1.3.70.delta|,2,4
|file:///home/lina/data/deltas/io.vertx/vertx-core/3.3.0.CR2_to_3.3.0.delta|,2,4
|file:///home/lina/data/deltas/org.commonjava.aprox/aprox-api/0.10.0_to_0.11.0.delta|,2,4
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.1.3.v20140225_to_9.1.4.v20140401.delta|,2,4
|file:///home/lina/data/deltas/co.cask.cdap/cdap-etl-core/4.3.3_to_4.3.4.delta|,2,5
|file:///home/lina/data/deltas/net.serenity-bdd/serenity-core/1.8.5_to_1.8.9.delta|,2,5
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-http/9.3.4.RC0_to_9.3.4.RC1.delta|,2,5
|file:///home/lina/data/deltas/com.android.tools/sdklib/24.0.1_to_24.1.0.delta|,2,5
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-frontend-jaxws/2.7.10_to_3.0.0-milestone2.delta|,2,5
|file:///home/lina/data/deltas/org.springframework/spring-core/3.0.3.RELEASE_to_3.0.4.RELEASE.delta|,2,6
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-addr/3.1.15_to_3.2.3.delta|,2,6
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-addr/3.1.16_to_3.2.5.delta|,2,6
|file:///home/lina/data/deltas/io.dropwizard/dropwizard-client/1.2.0_to_1.2.2.delta|,2,6
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.19.2_to_2.19.3.delta|,2,6
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/2.0.7_to_2.0.8.delta|,2,6
|file:///home/lina/data/deltas/org.gebish/geb-core/1.0_to_1.1.1.delta|,2,7
|file:///home/lina/data/deltas/io.vertx/vertx-core/3.5.2.CR1_to_3.5.2.delta|,2,7
|file:///home/lina/data/deltas/org.ehcache/ehcache/3.3.1_to_3.4.0.delta|,2,7
|file:///home/lina/data/deltas/org.drools/drools-compiler/6.0.0.Beta2_to_6.0.0.Beta3.delta|,2,7
|file:///home/lina/data/deltas/org.hibernate/hibernate-search-orm/5.6.0.Beta1_to_5.6.0.Beta2.delta|,2,7
|file:///home/lina/data/deltas/net.serenity-bdd/serenity-core/1.9.6_to_1.9.7.delta|,2,8
|file:///home/lina/data/deltas/org.seleniumhq.selenium/selenium-firefox-driver/2.25.0_to_2.26.0.delta|,2,8
|file:///home/lina/data/deltas/org.neo4j/neo4j-udc/1.9.M01_to_1.9.M02.delta|,2,8
|file:///home/lina/data/deltas/io.fabric8/openshift-client/1.3.57_to_1.3.58.delta|,2,8
|file:///home/lina/data/deltas/io.dropwizard/dropwizard-client/0.8.1_to_0.9.0-rc1.delta|,2,8
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.7.2_to_2.7.3.delta|,2,8
|file:///home/lina/data/deltas/org.ehcache/ehcache/3.0.0_to_3.0.1.delta|,2,8
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/8.0.1.v20110908_to_8.0.2.v20111006.delta|,2,9
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.17.0_to_2.17.1.delta|,2,9
|file:///home/lina/data/deltas/org.kie.server/kie-server-api/7.3.0.Final_to_7.4.1.Final.delta|,2,9
|file:///home/lina/data/deltas/com.netflix.eureka/eureka-client/1.1.114_to_1.1.123.delta|,2,9
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.11.0-RC1_to_2.11.0-RC3.delta|,2,9
|file:///home/lina/data/deltas/org.apache.hadoop/hadoop-mapreduce-client-core/2.6.4_to_2.7.3.delta|,2,10
|file:///home/lina/data/deltas/org.springframework/spring-core/4.0.1.RELEASE_to_4.0.2.RELEASE.delta|,2,10
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.11.0-RC3_to_2.11.0-RC4.delta|,2,10
|file:///home/lina/data/deltas/org.uberfire/uberfire-backend-api/0.3.0.CR5_to_0.3.0.Final.delta|,2,10
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/2.1.1_to_2.1.2.delta|,2,10
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/7.1.6.v20100715_to_7.2.0.v20101020.delta|,2,10
|file:///home/lina/data/deltas/com.hubspot.immutables/immutables-exceptions/1.0_to_1.2.delta|,2,10
|file:///home/lina/data/deltas/org.apache.hyracks/algebricks-core/0.3.0_to_0.3.1.delta|,2,11
|file:///home/lina/data/deltas/org.eclipse.che.core/che-core-ide-ui/6.10.0_to_6.11.0.delta|,2,11
|file:///home/lina/data/deltas/net.serenity-bdd/serenity-core/1.4.1-rc.6_to_1.5.0-rc.1.delta|,2,11
|file:///home/lina/data/deltas/org.springframework/spring-core/5.0.0.RELEASE_to_5.0.1.RELEASE.delta|,2,11
|file:///home/lina/data/deltas/org.springframework/spring-core/3.1.2.RELEASE_to_3.1.3.RELEASE.delta|,2,11
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/8.0.0.M3_to_8.0.0.RC0.delta|,2,11
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.15.2_to_2.15.3.delta|,2,11
|file:///home/lina/data/deltas/org.eclipse.scout.rt/org.eclipse.scout.rt.server.test/6.0.100.B100_to_6.1.0.M3.delta|,2,12
|file:///home/lina/data/deltas/org.apache.karaf.shell/org.apache.karaf.shell.console/3.0.2_to_3.0.3.delta|,2,12
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/3.2.2.RELEASE_to_3.2.3.RELEASE.delta|,2,12
|file:///home/lina/data/deltas/org.eclipse.scout.rt/org.eclipse.scout.rt.server.test/6.0.100.RC4_to_6.1.0.M2.delta|,2,12
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-addr/2.7.7_to_2.7.9.delta|,2,12
|file:///home/lina/data/deltas/org.springframework/spring-core/1.2.8_to_2.0.delta|,2,12
|file:///home/lina/data/deltas/org.commonjava.aprox/aprox-api/0.18.5_to_0.19.delta|,2,13
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/2.5.2_to_2.5.3.delta|,2,13
|file:///home/lina/data/deltas/org.uberfire/uberfire-widgets-core-client/0.3.0.CR4-Pre1_to_0.3.0.CR5.delta|,2,13
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.2.11_to_2.3.0.delta|,2,13
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.4.0.M1_to_9.4.0.RC0.delta|,2,13
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/1.5.3_to_1.5.4.delta|,2,13
|file:///home/lina/data/deltas/org.springframework/spring-core/4.3.1.RELEASE_to_4.3.2.RELEASE.delta|,2,14
|file:///home/lina/data/deltas/org.kie.server/kie-server-api/7.5.0.Final_to_7.6.0.Final.delta|,2,14
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.6.15_to_2.7.12.delta|,2,14
|file:///home/lina/data/deltas/org.springframework/spring-core/1.2.9_to_2.0.3.delta|,2,14
|file:///home/lina/data/deltas/net.serenity-bdd/serenity-core/1.1.25-rc.3_to_1.1.31.delta|,2,15
|file:///home/lina/data/deltas/com.google.guava/guava/10.0_to_10.0.1.delta|,2,15
|file:///home/lina/data/deltas/org.uberfire/uberfire-backend-api/0.1.4.Final_to_0.2.0.Beta4.delta|,2,15
|file:///home/lina/data/deltas/net.serenity-bdd/serenity-core/1.2.2-rc.9_to_1.2.2-rc.10.delta|,2,15
|file:///home/lina/data/deltas/org.apache.camel/camel-cxf/2.0-M2_to_2.0-M3.delta|,2,15
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.5.1_to_2.5.2.delta|,2,16
|file:///home/lina/data/deltas/org.http4s/http4s-core_2.11/0.18.5_to_0.18.10.delta|,2,16
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-addr/2.6.11_to_2.7.9.delta|,2,16
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-frontend-jaxws/3.0.6_to_3.1.2.delta|,2,17
|file:///home/lina/data/deltas/org.apache.karaf.shell/org.apache.karaf.shell.console/2.2.9_to_2.3.0.delta|,2,17
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.0.0.M2_to_9.0.0.M3.delta|,2,18
|file:///home/lina/data/deltas/org.neo4j/neo4j-udc/1.8_to_1.9.M01.delta|,2,18
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.10.1-RC2_to_2.10.1-RC3.delta|,2,18
|file:///home/lina/data/deltas/org.commonjava.aprox/aprox-api/0.16.2_to_0.16.3.delta|,2,18
|file:///home/lina/data/deltas/org.openehealth.ipf.platform-camel/ipf-platform-camel-hl7/3.4-20170926_to_3.4-20171025.delta|,2,19
|file:///home/lina/data/deltas/org.hibernate/hibernate-search-orm/5.5.3.Final_to_5.6.0.Beta1.delta|,2,20
|file:///home/lina/data/deltas/org.apache.camel/camel-cxf/2.4.0_to_2.5.0.delta|,2,20
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.9.1.RC2_to_2.9.1.RC3.delta|,2,21
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-frontend-jaxws/3.0.9_to_3.1.7.delta|,2,21
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-frontend-jaxws/3.0.8_to_3.1.6.delta|,2,21
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-frontend-jaxws/3.0.15_to_3.1.13.delta|,2,22
|file:///home/lina/data/deltas/org.kie.server/kie-server-api/7.4.1.Final_to_7.5.0.Final.delta|,2,22
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.6.16_to_2.7.13.delta|,2,22
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-management/2.4.8_to_2.6.1.delta|,2,23
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-frontend-jaxws/3.0.5_to_3.1.0.delta|,2,23
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/2.5.1_to_2.5.2.delta|,2,23
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-management/2.5.10_to_2.6.7.delta|,2,23
|file:///home/lina/data/deltas/io.ultreia.java4all.i18n/i18n-api/4.0-alpha-1_to_4.0-alpha-3.delta|,2,23
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.9.1_to_2.9.2.delta|,2,23
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-management/2.5.5_to_2.6.2.delta|,2,23
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-management/2.5.9_to_2.6.6.delta|,2,23
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-management/2.5.8_to_2.6.5.delta|,2,23
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.6_to_2.3.7.delta|,2,25
|file:///home/lina/data/deltas/org.commonjava.aprox/aprox-api/0.12.2_to_0.13.0.delta|,2,25
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.4.7.v20170914_to_9.4.8.v20171121.delta|,2,26
|file:///home/lina/data/deltas/org.drools/drools-compiler/7.6.0.t022_to_7.7.0.Final.delta|,2,26
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.4.2_to_2.4.3.delta|,2,26
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.4.7.v20180619_to_9.4.8.v20180619.delta|,2,26
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.12.0-RC1_to_2.12.0-RC2.delta|,2,26
|file:///home/lina/data/deltas/org.drools/drools-compiler/7.6.0.Final_to_7.7.0.Final.delta|,2,26
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-http/7.3.1.v20110307_to_7.4.0.RC0.delta|,2,26
|file:///home/lina/data/deltas/org.apache.camel/camel-cxf/2.17.0_to_2.17.1.delta|,2,26
|file:///home/lina/data/deltas/org.commonjava.aprox/aprox-api/0.20.0_to_0.21.0.delta|,2,27
|file:///home/lina/data/deltas/net.fortytwo.sesametools/common/1.8_to_1.10.delta|,2,27
|file:///home/lina/data/deltas/org.uberfire/uberfire-backend-api/0.1.2.Final_to_0.1.3.Final.delta|,2,28
|file:///home/lina/data/deltas/io.dropwizard/dropwizard-client/0.8.0-rc2_to_0.8.0.delta|,2,28
|file:///home/lina/data/deltas/net.serenity-bdd/serenity-core/1.1.31_to_1.1.33.delta|,2,28
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.10.1_to_2.10.2.delta|,2,28
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.12.0-RC1-ceaf419_to_2.12.0-RC1-1e81a09.delta|,2,29
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.4.8.v20171121_to_9.4.9.v20180320.delta|,2,30
|file:///home/lina/data/deltas/org.apache.hadoop/hadoop-mapreduce-client-core/2.6.2_to_2.7.2.delta|,2,32
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-frontend-jaxws/3.0.7_to_3.1.4.delta|,2,32
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-http/7.0.1.v20091125_to_7.1.3.v20100526.delta|,2,32
|file:///home/lina/data/deltas/io.vertx/vertx-core/2.1_to_2.1.1.delta|,2,32
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-frontend-jaxws/3.0.11_to_3.1.8.delta|,2,32
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-frontend-jaxws/3.0.12_to_3.1.9.delta|,2,32
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-management/2.4.10_to_2.6.3.delta|,2,33
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/3.1.5_to_3.1.6.delta|,2,33
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-frontend-jaxws/3.0.13_to_3.1.11.delta|,2,33
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-management/2.5.3_to_2.6.0.delta|,2,33
|file:///home/lina/data/deltas/com.google.guava/guava/19.0-rc2_to_19.0-rc3.delta|,2,34
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.4.8.v20180619_to_9.4.12.RC0.delta|,2,35
|file:///home/lina/data/deltas/org.drools/drools-compiler/7.9.0.Final_to_7.10.0.Final.delta|,2,35
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-addr/3.1.12_to_3.2.0.delta|,2,36
|file:///home/lina/data/deltas/net.sourceforge.htmlunit/htmlunit-core-js/2.27_to_2.28.delta|,2,38
|file:///home/lina/data/deltas/org.apache.sshd/sshd-core/0.7.0_to_0.8.0.delta|,2,38
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/2.0.0_to_2.0.1.delta|,2,38
|file:///home/lina/data/deltas/org.uberfire/uberfire-backend-api/0.3.0.CR1_to_0.3.0.CR4-Pre1.delta|,2,39
|file:///home/lina/data/deltas/org.activiti/activiti-engine/5.20.0_to_5.21.0.delta|,2,41
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-management/2.6.17_to_3.1.13.delta|,2,42
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.7.2-rc2_to_2.7.2.delta|,2,42
|file:///home/lina/data/deltas/net.serenity-bdd/serenity-junit/1.4.0_to_1.6.3.delta|,2,44
|file:///home/lina/data/deltas/org.springframework/spring-core/4.3.9.RELEASE_to_4.3.10.RELEASE.delta|,2,48
|file:///home/lina/data/deltas/org.springframework/spring-context-support/3.0.7.RELEASE_to_3.1.1.RELEASE.delta|,2,49
|file:///home/lina/data/deltas/org.springframework/spring-context-support/3.0.6.RELEASE_to_3.1.0.RELEASE.delta|,2,49
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/2.0.6_to_2.0.7.delta|,2,54
|file:///home/lina/data/deltas/org.apache.camel/camel-cxf/2.15.6_to_2.17.1.delta|,2,56
|file:///home/lina/data/deltas/org.springframework/spring-context-support/2.5.6.SEC03_to_3.1.0.RELEASE.delta|,2,68
|file:///home/lina/data/deltas/org.uberfire/uberfire-widgets-core-client/0.3.0.CR1_to_0.3.0.CR4-Pre1.delta|,2,96
|file:///home/lina/data/deltas/org.apache.sshd/sshd-core/1.4.0_to_1.6.0.delta|,2,105
|file:///home/lina/data/deltas/org.apache.derby/derby/10.1.2.1_to_10.1.3.1.delta|,2,128
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.8.0.RC3_to_2.8.0.RC4.delta|,2,130
|file:///home/lina/data/deltas/io.vertx/vertx-core/3.5.3_to_3.5.4.delta|,2,162
|file:///home/lina/data/deltas/com.google.guava/guava/r08_to_r09.delta|,2,178
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.11.3_to_2.11.4.delta|,2,215
|file:///home/lina/data/deltas/org.apache.derby/derby/10.7.1.1_to_10.8.1.2.delta|,2,234
|file:///home/lina/data/deltas/com.typesafe.akka/akka-cluster_2.11/2.3.7_to_2.3.9.delta|,2,391
|file:///home/lina/data/deltas/io.fabric8/openshift-client/2.0.5_to_2.0.6.delta|,2,402
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.9_to_2.3.10.delta|,2,4654
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.4-M3_to_2.4.0-RC1.delta|,2,5096
|file:///home/lina/data/deltas/org.neo4j/neo4j-udc/1.9.8_to_2.0.4.delta|,3,3
|file:///home/lina/data/deltas/org.neo4j/neo4j-udc/1.9.6_to_2.0.1.delta|,3,3
|file:///home/lina/data/deltas/org.neo4j/neo4j-udc/1.9.7_to_2.0.2.delta|,3,3
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.4_to_2.3.5.delta|,3,5
|file:///home/lina/data/deltas/org.commonjava.aprox/aprox-api/0.8.2_to_0.9.0.delta|,3,5
|file:///home/lina/data/deltas/org.gebish/geb-core/1.1.1_to_2.0.delta|,3,5
|file:///home/lina/data/deltas/org.neo4j/neo4j-graph-algo/2.0.0-M06_to_2.0.0-RC1.delta|,3,5
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-http/9.0.0.M5_to_9.0.0.RC0.delta|,3,6
|file:///home/lina/data/deltas/org.neo4j/neo4j-udc/2.1.8_to_2.2.1.delta|,3,7
|file:///home/lina/data/deltas/org.neo4j/neo4j-udc/2.1.6_to_2.2.0-M01.delta|,3,7
|file:///home/lina/data/deltas/org.neo4j/neo4j-udc/2.1.7_to_2.2.0-M04.delta|,3,7
|file:///home/lina/data/deltas/com.netflix.spectator/spectator-nflx-plugin/0.24.0_to_0.30.0.delta|,3,7
|file:///home/lina/data/deltas/org.neo4j/neo4j-udc/2.0.5_to_2.2.2.delta|,3,8
|file:///home/lina/data/deltas/net.serenity-bdd/serenity-core/1.8.12_to_1.8.16.delta|,3,8
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/3.2.6.RELEASE_to_4.0.1.RELEASE.delta|,3,8
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/3.2.5.RELEASE_to_4.0.0.RELEASE.delta|,3,8
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/3.2.7.RELEASE_to_4.0.2.RELEASE.delta|,3,9
|file:///home/lina/data/deltas/net.serenity-bdd/serenity-core/1.1.22-rc.15_to_1.1.24.delta|,3,9
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.0.0.M0_to_9.0.0.M1.delta|,3,9
|file:///home/lina/data/deltas/org.neo4j/neo4j-udc/1.8.M07_to_1.8.RC1.delta|,3,9
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/3.2.8.RELEASE_to_4.0.3.RELEASE.delta|,3,11
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/3.2.9.RELEASE_to_4.0.5.RELEASE.delta|,3,11
|file:///home/lina/data/deltas/org.apache.hyracks/algebricks-core/0.3.2_to_0.3.3.delta|,3,11
|file:///home/lina/data/deltas/org.ehcache/ehcache/3.1.1_to_3.1.2.delta|,3,11
|file:///home/lina/data/deltas/org.springframework/spring-core/4.1.1.RELEASE_to_4.1.2.RELEASE.delta|,3,12
|file:///home/lina/data/deltas/org.glassfish.jersey.core/jersey-common/2.25_to_2.26-b01.delta|,3,12
|file:///home/lina/data/deltas/org.glassfish.jersey.core/jersey-common/2.25.1_to_2.26-b02.delta|,3,12
|file:///home/lina/data/deltas/org.seleniumhq.selenium/selenium-firefox-driver/2.26.0_to_2.28.0.delta|,3,12
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-http/7.4.5.v20110725_to_7.5.0.RC0.delta|,3,13
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-http/8.0.0.M3_to_8.0.0.RC0.delta|,3,13
|file:///home/lina/data/deltas/org.springframework/spring-core/2.0-m5_to_2.0.delta|,3,13
|file:///home/lina/data/deltas/org.glassfish.jersey.core/jersey-common/2.21.1_to_2.22.delta|,3,13
